Date,Price,Open,High,Low,Vol.,Change %
"Apr 28, 2021","45,059.12","45,292.87","45,588.94","45,020.83",-,-0.52%
"Apr 27, 2021","45,292.87","45,682.77","45,937.68","45,169.80",-,-0.85%
"Apr 26, 2021","45,682.77","44,706.76","45,952.45","44,389.68",-,2.18%
"Apr 23, 2021","44,706.76","44,929.61","44,929.61","44,363.40",-,-0.50%
"Apr 22, 2021","44,929.61","45,306.54","45,496.82","44,882.75",-,-0.83%
"Apr 21, 2021","45,306.54","45,399.78","45,626.88","45,226.18",-,-0.21%
"Apr 20, 2021","45,399.78","44,913.57","45,558.13","44,913.57",-,1.08%
"Apr 19, 2021","44,913.57","45,305.63","45,305.63","44,611.83",-,-0.87%
"Apr 16, 2021","45,305.63","45,230.18","45,471.35","45,230.18",-,0.17%
"Apr 15, 2021","45,230.18","45,311.22","45,447.49","45,174.89",-,-0.18%
"Apr 14, 2021","45,311.22","45,048.57","45,347.40","45,048.57",-,0.58%
"Apr 13, 2021","45,048.57","45,009.78","45,133.41","44,887.03",-,0.16%
"Apr 12, 2021","44,978.05","45,186.48","45,267.06","44,758.34",-,-0.46%
"Apr 09, 2021","45,186.48","44,741.36","45,249.61","44,741.36",-,0.99%
"Apr 08, 2021","44,741.36","43,953.58","44,759.37","43,953.58",-,1.79%
"Apr 07, 2021","43,953.58","44,404.70","44,571.91","43,758.05",-,-1.02%
"Apr 06, 2021","44,404.70","43,548.21","44,478.24","43,548.21",-,1.97%
"Apr 05, 2021","43,548.21","44,300.95","44,431.24","43,471.19",-,-1.70%
"Apr 02, 2021","44,300.95","44,428.10","44,609.28","44,197.90",-,-0.29%
"Apr 01, 2021","44,428.10","44,587.85","44,877.46","44,334.22",-,-0.36%
"Mar 31, 2021","44,587.85","44,491.03","45,133.25","44,477.90",-,0.22%
"Mar 30, 2021","44,491.03","44,431.80","44,808.63","44,199.26",-,0.13%
"Mar 29, 2021","44,431.80","45,521.63","45,521.63","44,315.43",-,-2.39%
"Mar 26, 2021","45,521.63","45,726.16","45,757.56","45,436.91",-,-0.45%
"Mar 25, 2021","45,726.16","45,544.20","46,000.11","45,544.20",-,0.40%
"Mar 24, 2021","45,544.19","45,407.33","45,593.61","45,258.99",-,0.30%
"Mar 22, 2021","45,407.33","44,901.31","45,465.13","44,735.59",-,1.13%
"Mar 19, 2021","44,901.31","44,724.09","45,172.33","44,393.28",-,0.40%
"Mar 18, 2021","44,724.09","45,450.31","45,612.95","44,641.49",-,-1.60%
"Mar 17, 2021","45,450.31","44,857.06","45,540.63","44,857.06",-,1.32%
"Mar 16, 2021","44,857.06","44,766.59","44,910.93","44,545.43",-,0.20%
"Mar 15, 2021","44,766.59","43,788.08","44,839.19","43,788.08",-,2.23%
"Mar 12, 2021","43,788.08","42,779.76","43,986.18","42,779.76",-,2.36%
"Mar 11, 2021","42,779.76","43,691.68","43,891.00","42,689.42",-,-2.09%
"Mar 10, 2021","43,691.68","44,222.91","44,424.04","43,620.84",-,-1.20%
"Mar 09, 2021","44,222.91","45,051.06","45,129.55","43,946.30",-,-1.84%
"Mar 08, 2021","45,051.05","45,837.35","46,432.39","44,867.62",-,-1.72%
"Mar 05, 2021","45,837.35","45,278.54","45,946.69","45,168.21",-,1.23%
"Mar 04, 2021","45,278.53","46,160.78","46,160.78","45,087.63",-,-1.91%
"Mar 03, 2021","46,160.78","45,964.27","46,189.25","45,923.57",-,0.43%
"Mar 02, 2021","45,964.27","45,593.43","46,077.92","45,535.87",-,0.81%
"Mar 01, 2021","45,593.43","45,865.02","46,009.38","45,092.80",-,-0.59%
"Feb 26, 2021","45,865.02","45,965.63","46,239.89","45,753.07",-,-0.22%
"Feb 25, 2021","45,965.62","45,362.58","46,004.68","45,362.58",-,1.33%
"Feb 24, 2021","45,362.58","45,728.75","45,887.77","45,205.48",-,-0.80%
"Feb 23, 2021","45,728.75","45,890.04","46,083.66","45,663.03",-,-0.35%
"Feb 22, 2021","45,890.04","46,227.65","46,402.73","45,763.05",-,-0.73%
"Feb 19, 2021","46,227.65","46,142.74","46,378.35","46,137.20",-,0.18%
"Feb 18, 2021","46,142.74","46,768.14","46,817.51","46,120.61",-,-1.34%
"Feb 17, 2021","46,768.14","46,867.95","47,305.86","46,726.85",-,-0.21%
"Feb 16, 2021","46,867.95","46,375.59","46,884.53","46,375.59",-,1.06%
"Feb 15, 2021","46,375.59","45,808.36","46,507.42","45,808.36",-,1.24%
"Feb 12, 2021","45,808.36","46,055.52","46,358.08","45,731.88",-,-0.54%
"Feb 11, 2021","46,055.52","46,644.29","46,935.32","45,960.44",-,-1.26%
"Feb 10, 2021","46,644.29","46,674.77","46,845.44","46,341.76",-,-0.07%
"Feb 09, 2021","46,674.77","46,721.87","46,990.92","46,628.97",-,-0.10%
"Feb 08, 2021","46,721.87","46,905.79","47,074.16","46,659.24",-,-0.39%
"Feb 04, 2021","46,905.79","46,933.63","47,339.21","46,746.58",-,-0.06%
"Feb 03, 2021","46,933.63","46,580.34","47,123.82","46,580.34",-,0.76%
"Feb 02, 2021","46,580.34","46,248.45","46,642.72","46,248.45",-,0.72%
"Feb 01, 2021","46,248.45","46,385.54","46,762.64","46,188.25",-,-0.30%
"Jan 29, 2021","46,385.54","46,166.05","46,656.98","46,166.05",-,0.48%
"Jan 28, 2021","46,166.05","46,458.13","46,645.17","46,110.92",-,-0.63%
"Jan 27, 2021","46,458.13","46,287.38","46,698.33","46,287.38",-,0.37%
"Jan 26, 2021","46,287.38","46,087.64","46,398.01","46,087.64",-,0.43%
"Jan 25, 2021","46,087.64","45,868.04","46,189.02","45,868.04",-,0.48%
"Jan 22, 2021","45,868.04","45,984.46","46,116.85","45,690.50",-,-0.25%
"Jan 21, 2021","45,984.46","45,676.94","46,143.53","45,676.94",-,0.67%
"Jan 20, 2021","45,676.94","45,903.23","45,903.23","45,545.43",-,-0.49%
"Jan 19, 2021","45,903.23","45,726.68","45,978.00","45,596.81",-,0.39%
"Jan 18, 2021","45,726.68","45,931.00","46,047.56","45,714.17",-,-0.44%
"Jan 15, 2021","45,931.00","45,989.35","46,177.38","45,875.21",-,-0.13%
"Jan 14, 2021","45,989.35","46,091.96","46,272.58","45,852.83",-,-0.22%
"Jan 13, 2021","46,091.96","45,922.04","46,314.15","45,922.04",-,0.37%
"Jan 12, 2021","45,922.04","45,605.42","46,013.36","45,605.42",-,0.69%
"Jan 11, 2021","45,605.42","46,086.85","46,109.36","45,529.48",-,-0.11%
"Jan 08, 2021","45,654.34","45,344.54","45,916.33","45,344.54",-,0.68%
"Jan 07, 2021","45,344.54","45,153.42","45,619.80","45,153.42",-,0.42%
"Jan 06, 2021","45,153.42","44,650.43","45,194.63","44,650.43",-,1.13%
"Jan 05, 2021","44,650.43","44,686.46","44,830.28","44,458.71",-,-0.08%
"Jan 04, 2021","44,686.46","44,434.80","45,074.37","44,434.80",-,0.57%
"Jan 01, 2021","44,434.80","43,755.38","44,874.86","43,755.38",-,1.55%
"Dec 31, 2020","43,755.38","43,694.76","43,890.14","43,665.93",-,0.14%
"Dec 30, 2020","43,694.76","43,282.27","43,750.25","43,282.27",-,1.02%
"Dec 29, 2020","43,255.55","43,674.28","43,912.10","43,203.68",-,-0.96%
"Dec 28, 2020","43,674.28","43,416.77","43,760.67","43,416.77",-,0.59%
"Dec 24, 2020","43,416.77","43,087.70","43,631.36","43,087.70",-,0.76%
"Dec 23, 2020","43,087.70","42,906.94","43,216.16","42,852.79",-,0.42%
"Dec 22, 2020","42,906.94","43,333.76","43,478.97","42,757.49",-,-0.98%
"Dec 21, 2020","43,333.76","43,740.56","43,790.72","43,295.64",-,-0.93%
"Dec 18, 2020","43,740.55","43,766.69","43,955.56","43,638.33",-,-0.06%
"Dec 17, 2020","43,766.69","43,360.19","43,793.22","43,360.19",-,0.94%
"Dec 16, 2020","43,360.19","43,250.84","43,556.06","43,183.77",-,0.25%
"Dec 15, 2020","43,250.84","43,266.22","43,709.71","43,126.48",-,-0.04%
"Dec 14, 2020","43,266.22","42,470.40","43,316.11","42,470.40",-,1.87%
"Dec 11, 2020","42,470.39","42,305.84","42,628.01","42,305.84",-,0.39%
"Dec 10, 2020","42,305.84","42,204.03","42,441.31","42,119.63",-,0.24%
"Dec 09, 2020","42,204.03","42,101.78","42,350.23","42,030.61",-,0.24%
"Dec 08, 2020","42,101.78","42,115.31","42,233.96","41,948.35",-,-0.03%
"Dec 07, 2020","42,115.31","42,207.00","42,321.37","42,047.00",-,-0.22%
"Dec 04, 2020","42,207.00","42,047.72","42,316.52","42,047.72",-,0.38%
"Dec 03, 2020","42,047.72","42,027.38","42,412.51","42,009.30",-,0.05%
"Dec 02, 2020","42,027.38","41,665.27","42,074.11","41,665.27",-,0.87%
"Dec 01, 2020","41,665.27","41,068.82","41,724.04","41,068.82",-,1.45%
"Nov 30, 2020","41,068.82","40,807.09","41,115.10","40,669.85",-,0.64%
"Nov 27, 2020","40,807.09","41,031.03","41,066.52","40,753.30",-,-0.55%
"Nov 26, 2020","41,031.03","40,377.54","41,127.49","40,377.54",-,1.62%
"Nov 25, 2020","40,377.53","39,863.36","40,431.56","39,863.36",-,1.29%
"Nov 24, 2020","39,863.36","39,632.52","40,021.33","39,631.07",-,0.58%
"Nov 23, 2020","39,632.52","40,187.18","40,187.18","39,314.28",-,-1.38%
"Nov 20, 2020","40,187.18","40,540.70","40,598.24","40,126.80",-,-0.87%
"Nov 19, 2020","40,540.70","40,514.67","40,745.02","40,431.41",-,0.06%
"Nov 18, 2020","40,514.67","40,652.67","40,658.15","40,344.62",-,-0.34%
"Nov 17, 2020","40,652.67","40,504.75","40,964.22","40,504.75",-,0.37%
"Nov 16, 2020","40,504.75","40,569.35","40,790.39","40,470.12",-,-0.16%
"Nov 13, 2020","40,569.35","40,564.56","40,689.60","40,262.22",-,0.01%
"Nov 12, 2020","40,564.55","41,197.32","41,197.32","40,492.75",-,-1.54%
"Nov 11, 2020","41,197.32","41,153.05","41,330.49","40,900.03",-,0.11%
"Nov 10, 2020","41,153.05","40,784.04","41,597.33","40,784.04",-,0.90%
"Nov 09, 2020","40,784.04","40,731.61","40,943.80","40,596.99",-,0.13%
"Nov 06, 2020","40,731.61","41,071.30","41,147.05","40,679.61",-,-0.83%
"Nov 05, 2020","41,071.30","40,281.96","41,084.90","40,281.96",-,1.96%
"Nov 04, 2020","40,281.96","40,480.88","40,914.59","40,223.45",-,-0.49%
"Nov 03, 2020","40,480.88","39,112.18","40,499.64","39,112.18",-,3.50%
"Nov 02, 2020","39,112.18","39,888.00","39,888.00","38,778.68",-,-1.94%
"Oct 29, 2020","39,888.00","41,186.86","41,186.86","39,275.43",-,-3.15%
"Oct 28, 2020","41,186.86","41,381.83","41,687.33","41,069.68",-,-0.47%
"Oct 27, 2020","41,381.83","41,850.47","41,922.19","41,327.72",-,-1.12%
"Oct 26, 2020","41,850.47","41,266.00","41,876.79","41,266.00",-,1.42%
"Oct 23, 2020","41,266.00","41,199.02","41,383.38","41,064.38",-,0.16%
"Oct 22, 2020","41,199.02","41,535.92","41,818.24","41,088.38",-,-0.81%
"Oct 21, 2020","41,535.92","40,956.58","41,613.05","40,956.58",-,1.41%
"Oct 20, 2020","40,956.58","40,340.17","41,056.95","40,340.17",-,1.53%
"Oct 19, 2020","40,340.17","40,164.02","40,491.13","40,077.90",-,0.44%
"Oct 16, 2020","40,164.02","40,068.50","40,220.73","39,742.25",-,0.24%
"Oct 15, 2020","40,068.49","40,144.29","40,533.67","40,006.46",-,-0.19%
"Oct 14, 2020","40,144.29","40,006.68","40,183.87","39,845.77",-,0.34%
"Oct 13, 2020","40,006.67","40,209.82","40,301.36","39,645.73",-,-0.51%
"Oct 12, 2020","40,209.82","40,798.43","41,047.46","40,149.78",-,-1.44%
"Oct 09, 2020","40,798.43","40,353.62","40,830.22","40,307.64",-,1.10%
"Oct 08, 2020","40,353.62","39,849.96","40,412.06","39,849.96",-,1.26%
"Oct 07, 2020","39,849.96","39,127.48","39,920.13","39,127.48",-,1.85%
"Oct 06, 2020","39,127.48","39,072.47","39,349.29","38,568.95",-,0.14%
"Oct 05, 2020","39,072.47","40,070.83","40,070.83","38,865.10",-,-2.49%
"Oct 02, 2020","40,070.83","40,676.92","40,838.92","39,905.66",-,-1.49%
"Oct 01, 2020","40,676.92","40,571.48","40,735.84","40,113.95",-,0.26%
"Sep 30, 2020","40,571.48","41,204.36","41,438.33","40,494.90",-,-1.54%
"Sep 29, 2020","41,204.36","40,740.95","41,445.47","40,389.80",-,1.14%
"Sep 28, 2020","40,740.95","41,701.23","41,785.07","40,644.82",-,-2.30%
"Sep 25, 2020","41,701.23","41,806.37","42,100.73","41,601.94",-,-0.25%
"Sep 24, 2020","41,806.37","41,876.26","41,942.35","41,416.90",-,-0.17%
"Sep 23, 2020","41,876.26","41,828.91","42,023.06","41,755.69",-,0.11%
"Sep 22, 2020","41,828.91","42,174.14","42,174.14","41,672.45",-,-0.82%
"Sep 21, 2020","42,174.13","42,504.76","42,551.15","42,121.32",-,-0.78%
"Sep 18, 2020","42,504.76","42,334.76","42,554.84","42,234.59",-,0.40%
"Sep 17, 2020","42,334.76","42,282.28","42,632.41","42,276.59",-,0.12%
"Sep 16, 2020","42,282.28","42,346.42","42,544.87","42,091.97",-,-0.15%
"Sep 15, 2020","42,346.42","42,531.31","42,831.01","42,263.22",-,-0.43%
"Sep 14, 2020","42,531.31","42,530.67","42,720.98","42,367.81",-,0.00%
"Sep 11, 2020","42,530.67","42,647.35","42,869.69","42,457.53",-,-0.27%
"Sep 10, 2020","42,647.35","42,022.25","42,896.36","42,022.25",-,1.49%
"Sep 09, 2020","42,022.25","41,985.19","42,196.17","41,610.73",-,0.09%
"Sep 08, 2020","41,985.19","42,295.75","42,528.49","41,912.60",-,-0.73%
"Sep 07, 2020","42,295.75","42,023.00","42,400.25","42,023.00",-,0.65%
"Sep 04, 2020","42,023.00","42,188.11","42,291.92","41,923.68",-,-0.39%
"Sep 03, 2020","42,188.11","41,834.85","42,212.93","41,834.85",-,0.84%
"Sep 02, 2020","41,834.85","41,377.26","41,932.85","41,377.26",-,1.11%
"Sep 01, 2020","41,377.26","41,110.93","41,401.89","41,096.58",-,0.65%
"Aug 31, 2020","41,110.93","41,056.22","41,311.06","41,016.56",-,0.13%
"Aug 28, 2020","41,056.22","41,081.94","41,164.83","40,994.04",-,-0.06%
"Aug 27, 2020","41,081.94","40,862.59","41,276.54","40,862.59",-,0.54%
"Aug 26, 2020","40,862.59","40,292.82","40,894.53","40,292.82",-,1.41%
"Aug 25, 2020","40,292.82","39,802.60","40,340.79","39,802.60",-,1.23%
"Aug 24, 2020","39,802.60","39,621.59","39,824.56","39,473.11",-,0.46%
"Aug 21, 2020","39,621.59","39,868.55","39,868.55","39,240.07",-,-0.62%
"Aug 20, 2020","39,868.55","40,154.11","40,249.51","39,781.39",-,-0.71%
"Aug 19, 2020","40,154.11","40,184.01","40,424.92","40,065.51",-,-0.07%
"Aug 18, 2020","40,184.01","40,122.50","40,434.60","40,113.29",-,0.15%
"Aug 17, 2020","40,122.50","40,290.74","40,405.41","39,939.69",-,-0.42%
"Aug 13, 2020","40,290.74","40,473.18","40,564.18","39,898.22",-,-0.45%
"Aug 12, 2020","40,473.18","40,559.15","41,117.08","40,390.39",-,-0.21%
"Aug 11, 2020","40,559.15","39,914.76","40,706.08","39,914.76",-,1.61%
"Aug 10, 2020","39,914.76","40,029.69","40,195.22","39,828.91",-,-0.29%
"Aug 07, 2020","40,029.69","40,166.12","40,465.95","39,971.11",-,-0.34%
"Aug 06, 2020","40,166.12","39,882.78","40,422.83","39,882.78",-,0.71%
"Aug 05, 2020","39,882.78","39,577.62","39,940.22","39,425.57",-,0.77%
"Aug 04, 2020","39,577.62","39,871.61","40,330.71","39,528.86",-,-0.74%
"Aug 03, 2020","39,871.61","39,258.44","39,928.92","39,258.44",-,1.56%
"Jul 30, 2020","39,258.44","38,836.27","39,270.46","38,781.18",-,1.09%
"Jul 29, 2020","38,836.27","38,627.27","39,124.33","38,627.27",-,0.54%
"Jul 28, 2020","38,627.27","38,221.16","38,700.96","38,221.16",-,1.06%
"Jul 27, 2020","38,221.16","37,607.62","38,291.77","37,607.62",-,1.63%
"Jul 24, 2020","37,607.62","37,578.21","37,863.30","37,259.17",-,0.08%
"Jul 23, 2020","37,578.21","37,804.61","38,106.95","37,540.70",-,-0.60%
"Jul 22, 2020","37,804.61","37,700.31","37,986.37","37,552.07",-,0.28%
"Jul 21, 2020","37,700.31","37,650.57","37,938.87","37,368.52",-,0.13%
"Jul 20, 2020","37,650.57","37,330.85","37,741.15","37,330.85",-,0.86%
"Jul 17, 2020","37,330.85","37,001.44","37,354.15","37,001.44",-,0.89%
"Jul 16, 2020","37,001.44","36,679.03","37,029.25","36,679.03",-,0.88%
"Jul 15, 2020","36,679.03","36,745.22","36,891.98","36,638.07",-,-0.18%
"Jul 14, 2020","36,745.22","36,618.57","36,936.03","36,534.70",-,0.35%
"Jul 13, 2020","36,618.57","36,190.40","36,722.13","36,190.40",-,1.18%
"Jul 10, 2020","36,190.40","36,142.17","36,279.56","36,003.18",-,0.13%
"Jul 09, 2020","36,142.17","35,694.89","36,190.70","35,694.89",-,1.25%
"Jul 08, 2020","35,694.89","35,373.35","35,703.22","35,373.35",-,0.91%
"Jul 07, 2020","35,373.35","35,202.77","35,472.68","35,202.77",-,0.48%
"Jul 06, 2020","35,202.77","35,051.38","35,238.81","35,002.11",-,0.43%
"Jul 03, 2020","35,051.38","34,978.18","35,105.16","34,918.52",-,0.21%
"Jul 02, 2020","34,978.18","34,889.41","35,177.39","34,889.41",-,0.25%
"Jul 01, 2020","34,889.41","34,421.92","34,924.29","34,409.87",-,1.36%
"Jun 30, 2020","34,421.92","34,181.80","34,424.61","34,146.05",-,0.70%
"Jun 29, 2020","34,181.80","33,939.49","34,207.00","33,719.51",-,0.71%
"Jun 26, 2020","33,939.49","33,709.63","34,028.77","33,709.63",-,0.68%
"Jun 25, 2020","33,709.63","34,034.65","34,034.65","33,657.78",-,-0.95%
"Jun 24, 2020","34,034.65","34,052.61","34,160.87","33,937.63",-,-0.05%
"Jun 23, 2020","34,052.61","33,737.92","34,072.97","33,737.92",-,0.93%
"Jun 22, 2020","33,737.92","33,438.95","33,794.87","33,071.36",-,0.89%
"Jun 19, 2020","33,438.94","33,539.85","33,699.92","33,369.91",-,-0.30%
"Jun 18, 2020","33,539.85","33,848.68","33,919.82","33,471.45",-,-0.91%
"Jun 17, 2020","33,848.68","34,019.12","34,396.38","33,775.76",-,-0.50%
"Jun 16, 2020","34,019.12","33,824.51","34,138.30","33,824.51",-,0.58%
"Jun 15, 2020","33,824.51","34,611.23","34,611.23","33,814.86",-,-2.27%
"Jun 12, 2020","34,609.09","35,128.58","35,128.58","34,503.94",-,-1.48%
"Jun 11, 2020","35,128.58","35,065.08","35,253.50","34,995.42",-,0.18%
"Jun 10, 2020","35,065.08","34,803.60","35,111.54","34,803.60",-,0.75%
"Jun 09, 2020","34,803.60","34,749.57","34,855.39","34,688.12",-,0.16%
"Jun 08, 2020","34,749.57","34,350.42","34,769.44","34,350.42",-,1.16%
"Jun 05, 2020","34,350.42","34,119.39","34,367.74","34,081.76",-,0.68%
"Jun 04, 2020","34,119.39","34,401.42","34,410.05","34,090.13",-,-0.82%
"Jun 03, 2020","34,401.42","34,408.05","34,657.73","34,354.87",-,-0.02%
"Jun 02, 2020","34,408.05","34,021.97","34,525.27","34,021.97",-,1.13%
"Jun 01, 2020","34,021.97","33,931.23","34,062.14","33,820.09",-,0.27%
"May 29, 2020","33,931.23","33,695.42","34,048.56","33,695.42",-,0.70%
"May 28, 2020","33,695.42","33,836.61","33,836.61","33,598.40",-,-0.42%
"May 21, 2020","33,836.61","33,932.81","34,049.00","33,757.37",-,-0.28%
"May 20, 2020","33,932.81","34,158.55","34,224.15","33,786.96",-,-0.66%
"May 19, 2020","34,158.55","33,804.97","34,350.78","33,804.97",-,1.05%
"May 18, 2020","33,804.97","34,008.33","34,393.12","33,770.68",-,-0.60%
"May 15, 2020","34,008.33","33,804.90","34,041.44","33,804.90",-,0.60%
"May 14, 2020","33,804.90","33,693.04","33,996.92","33,686.99",-,0.33%
"May 13, 2020","33,693.04","33,603.02","33,802.87","33,603.02",-,0.27%
"May 12, 2020","33,603.02","33,283.79","33,628.37","33,283.79",-,0.96%
"May 11, 2020","33,283.79","33,267.69","33,316.06","33,126.15",-,0.05%
"May 08, 2020","33,267.69","33,304.16","33,501.30","33,159.05",-,-0.11%
"May 07, 2020","33,304.16","33,728.18","33,811.36","33,238.88",-,-1.26%
"May 06, 2020","33,728.18","33,992.75","34,119.51","33,675.49",-,-0.78%
"May 05, 2020","33,992.75","33,916.64","34,385.76","33,857.83",-,0.22%
"May 04, 2020","33,916.64","34,111.64","34,163.92","33,709.34",-,-0.57%
"Apr 30, 2020","34,111.64","33,158.84","34,178.57","33,158.84",-,2.87%
"Apr 29, 2020","33,158.84","32,553.39","33,158.84","32,553.39",-,1.86%
"Apr 28, 2020","32,553.39","32,314.57","32,635.91","32,284.78",-,0.74%
"Apr 27, 2020","32,314.57","32,806.38","32,806.38","32,131.08",-,-1.50%
"Apr 24, 2020","32,806.38","32,850.83","33,069.17","32,739.84",-,-0.14%
"Apr 23, 2020","32,850.83","32,464.23","32,938.29","32,448.53",-,1.19%
"Apr 22, 2020","32,464.23","32,422.83","32,640.17","31,893.57",-,0.13%
"Apr 21, 2020","32,422.83","33,499.65","33,499.65","32,300.73",-,-3.21%
"Apr 20, 2020","33,499.65","32,831.83","33,857.54","32,831.83",-,2.03%
"Apr 17, 2020","32,831.83","31,329.46","33,257.15","31,329.46",-,4.80%
"Apr 16, 2020","31,329.46","31,242.19","31,447.22","31,016.41",-,0.28%
"Apr 15, 2020","31,242.19","31,222.74","31,795.18","31,181.76",-,0.06%
"Apr 14, 2020","31,222.74","31,032.99","31,395.75","30,941.07",-,0.61%
"Apr 13, 2020","31,032.99","32,033.21","32,033.21","30,928.16",-,-3.12%
"Apr 10, 2020","32,033.20","31,837.30","32,086.10","31,377.10",-,0.62%
"Apr 09, 2020","31,837.30","30,971.27","32,009.12","30,971.27",-,2.80%
"Apr 08, 2020","30,971.27","31,231.55","31,238.35","30,775.45",-,-0.83%
"Apr 07, 2020","31,231.55","30,579.15","31,303.13","30,579.15",-,2.13%
"Apr 06, 2020","30,579.15","31,621.79","31,915.41","30,503.27",-,-3.30%
"Apr 03, 2020","31,621.79","30,782.67","31,817.10","30,782.67",-,2.73%
"Apr 02, 2020","30,782.66","29,505.57","30,842.00","29,460.38",-,4.33%
"Apr 01, 2020","29,505.57","29,231.63","29,691.23","28,902.08",-,0.94%
"Mar 31, 2020","29,231.63","28,023.39","29,334.55","28,023.39",-,4.31%
"Mar 30, 2020","28,023.39","28,109.57","28,114.10","27,467.35",-,-0.31%
"Mar 27, 2020","28,109.57","27,267.20","28,273.09","27,156.53",-,3.09%
"Mar 26, 2020","27,267.20","27,228.80","28,191.33","27,046.71",-,0.14%
"Mar 25, 2020","27,228.80","28,564.83","28,787.60","27,169.14",-,-4.68%
"Mar 24, 2020","28,564.83","30,667.41","30,667.41","28,510.45",-,-6.86%
"Mar 20, 2020","30,667.41","30,129.83","30,928.05","29,903.81",-,1.78%
"Mar 19, 2020","30,129.83","30,416.05","30,515.62","28,452.44",-,-0.94%
"Mar 18, 2020","30,416.05","32,616.93","32,616.93","30,378.68",-,-6.75%
"Mar 17, 2020","32,616.93","33,684.91","33,893.84","32,416.41",-,-3.17%
"Mar 16, 2020","33,684.91","36,060.88","36,060.88","33,618.90",-,-6.59%
"Mar 13, 2020","36,060.88","35,956.69","36,212.38","34,266.91",-,0.29%
"Mar 12, 2020","35,956.69","37,673.25","37,673.25","35,895.77",-,-4.56%
"Mar 11, 2020","37,673.25","37,695.75","38,333.09","37,523.29",-,-0.06%
"Mar 10, 2020","37,695.75","37,058.95","37,734.75","36,913.69",-,1.72%
"Mar 09, 2020","37,058.95","38,219.67","38,219.67","35,917.34",-,-3.04%
"Mar 06, 2020","38,219.67","39,382.11","39,382.11","38,122.96",-,-2.95%
"Mar 05, 2020","39,382.11","38,906.40","39,742.50","38,906.40",-,1.22%
"Mar 04, 2020","38,906.40","39,199.68","39,262.55","38,762.44",-,-0.75%
"Mar 03, 2020","39,199.68","39,296.30","39,866.46","39,057.53",-,-0.25%
"Mar 02, 2020","39,296.30","37,983.62","39,362.29","37,983.62",-,3.46%
"Feb 28, 2020","37,983.62","38,087.32","38,307.07","37,758.57",-,-0.27%
"Feb 27, 2020","38,087.32","38,338.33","38,338.33","36,918.22",-,-0.65%
"Feb 26, 2020","38,338.33","38,858.45","38,976.83","38,074.16",-,-1.34%
"Feb 25, 2020","38,858.45","39,143.73","39,247.75","38,693.02",-,-0.73%
"Feb 24, 2020","39,143.73","40,249.22","40,249.22","39,079.78",-,-2.75%
"Feb 21, 2020","40,249.22","40,481.65","40,527.08","40,171.10",-,-0.57%
"Feb 20, 2020","40,481.65","40,574.52","40,697.05","40,445.78",-,-0.23%
"Feb 19, 2020","40,574.52","40,175.35","40,644.06","40,175.35",-,0.99%
"Feb 18, 2020","40,175.35","40,276.93","40,600.80","40,065.86",-,-0.25%
"Feb 17, 2020","40,276.93","40,243.26","40,521.69","40,047.93",-,0.08%
"Feb 14, 2020","40,243.26","40,455.44","40,603.16","40,094.29",-,-0.52%
"Feb 13, 2020","40,455.44","40,531.13","40,787.09","40,323.42",-,-0.19%
"Feb 12, 2020","40,531.13","39,714.46","40,637.79","39,714.46",-,2.06%
"Feb 11, 2020","39,714.46","39,296.70","39,985.96","39,084.86",-,1.06%
"Feb 10, 2020","39,296.70","40,143.63","40,150.34","39,196.19",-,-2.11%
"Feb 07, 2020","40,143.63","40,724.40","40,869.49","40,046.48",-,-1.43%
"Feb 06, 2020","40,724.41","40,884.25","41,162.91","40,684.18",-,-0.39%
"Feb 04, 2020","40,884.25","40,409.38","40,953.29","40,349.00",-,1.18%
"Feb 03, 2020","40,409.38","41,630.93","41,630.93","40,233.64",-,-2.93%
"Jan 31, 2020","41,630.94","41,903.50","42,137.40","41,558.74",-,-0.65%
"Jan 30, 2020","41,903.51","41,898.70","41,982.70","41,548.04",-,0.01%
"Jan 29, 2020","41,898.70","42,299.19","42,429.49","41,790.81",-,-0.95%
"Jan 28, 2020","42,299.19","42,539.23","42,539.23","42,153.29",-,-0.56%
"Jan 27, 2020","42,539.23","42,633.02","42,738.56","42,472.16",-,-0.22%
"Jan 24, 2020","42,633.03","42,506.95","42,707.43","42,250.56",-,0.30%
"Jan 23, 2020","42,506.95","42,561.27","42,906.14","42,439.68",-,-0.13%
"Jan 22, 2020","42,561.27","42,626.47","42,675.42","42,144.47",-,-0.15%
"Jan 21, 2020","42,626.48","42,747.62","42,965.41","42,338.79",-,-0.28%
"Jan 20, 2020","42,747.63","43,167.76","43,302.61","42,632.58",-,-0.97%
"Jan 17, 2020","43,167.77","43,065.09","43,246.61","43,017.50",-,0.24%
"Jan 16, 2020","43,065.10","42,993.02","43,205.26","42,805.73",-,0.17%
"Jan 15, 2020","42,993.03","43,207.04","43,239.88","42,877.90",-,-0.50%
"Jan 14, 2020","43,207.04","43,218.67","43,468.22","43,095.41",-,-0.03%
"Jan 13, 2020","43,218.67","43,207.05","43,453.34","43,037.72",-,0.03%
"Jan 10, 2020","43,207.05","42,523.07","43,241.78","42,523.07",-,1.61%
"Jan 09, 2020","42,523.07","41,357.56","42,556.01","41,357.56",-,2.82%
"Jan 08, 2020","41,357.56","41,904.47","41,939.47","41,173.95",-,-1.31%
"Jan 07, 2020","41,904.47","41,296.24","41,967.94","41,296.24",-,1.47%
